length,gene.name,TSS,gene.body,condition,biotype,pausing_ratio,log2_pausing_ratio,baseMean_90min_0h,baseMean_8h_0h,promoter_type_NA,promoter_type_1,promoter_type_2,promoter_type_3,promoter_type_4,promoter_coordinate_1,promoter_coordinate_2,promoter_coordinate_3,promoter_coordinate_4
36535,DHRS4L2,0.1741247789,0.2130024379,D8L4Y_0h,protein_coding,0.8174778684070638,-0.29074842185655797,0,0,NA,GC_box,NA,NA,NA,chr14:23988895-23988896,NA,NA,NA
17721,CARMIL3,0.4200968571,0.106083401,D8L4Y_0h,protein_coding,3.9600621128276234,1.9855230588820636,0.307910975370204,0.3382007143414627,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
7264,CPNE6,0.098770325,0.1003902404,D8L4Y_0h,protein_coding,0.9838638159093402,-0.023469459921644766,0.0063154935342457285,0.0032420180454925686,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
16546,PCK2,1.722936649,0.1999334985,D8L4Y_0h,protein_coding,8.61754864455593,3.1072775373768824,9.372970420197133,11.958201977100314,NA,GC_box,TATA,NA,NA,chr14:24094310-24094311,chr14:24094310-24094311,NA,NA
36349,NRL,0.486334,0.5555322234,D8L4Y_0h,protein_coding,0.8754379665386661,-0.191923141857059,4.678464213840379,5.2959981571650525,NA,CCAAT,NA,NA,NA,chr14:24114939-24114940,NA,NA,NA
2805,PSME1,1.182752878,0.9521477109,D8L4Y_0h,protein_coding,1.2421947398077813,0.31289136368030646,4.059565274882989,4.840251211694632,NA,GC_box,NA,NA,NA,chr14:24136209-24136210,NA,NA,NA
2633,EMC9,2.747968054,0.5425838807,D8L4Y_0h,protein_coding,5.064595819645035,2.3404471392612334,8.294671039714627,7.693794403741117,NA,CCAAT,GC_box,Initiator,NA,chr14:24141590-24141591,chr14:24141590-24141591,chr14:24141590-24141591,NA
4209,PSME2,1.001669733,0.4352185033,D8L4Y_0h,protein_coding,2.3015329665557442,1.202595107495913,9.591907636167296,9.492323529826724,NA,GC_box,NA,NA,NA,chr14:24146609-24146610,NA,NA,NA
8405,REC8,0.2410592857,0.4814988689,D8L4Y_0h,protein_coding,0.500643513972749,-0.9981444050108723,1.438477384493729,1.517166625657941,NA,CCAAT,NA,NA,NA,chr14:24172081-24172082,NA,NA,NA
2667,TSSK4,0.3650496341,0.357929235,D8L4Y_0h,protein_coding,1.019893315224726,0.028418248622336197,0.40844247177590626,0.38231568953741224,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
6821,GMPR2,1.515621615,0.4400546506,D8L4Y_0h,protein_coding,3.444166793677785,1.784155011081168,15.424202768499391,14.95601212409887,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
4378,TINF2,1.974722805,0.4132926341,D8L4Y_0h,protein_coding,4.778025645920894,2.256414597440875,6.3444006160233215,7.252650978879605,NA,CCAAT,GC_box,Initiator,NA,chr14:24242617-24242618,chr14:24242617-24242618,chr14:24242617-24242618,NA
15319,TGM1,0.1283028188,0.1584065526,D8L4Y_0h,protein_coding,0.8099590370101899,-0.3040791481205033,2.2788665223469695,2.1809122986405938,NA,Initiator,NA,NA,NA,chr14:24263176-24263177,NA,NA,NA
6074,RABGGTA,2.38256358,0.1679089997,D8L4Y_0h,protein_coding,14.189612136674528,3.82676324974433,2.44925734908298,2.379001260143374,NA,GC_box,Initiator,NA,NA,chr14:24271594-24271595,chr14:24271594-24271595,NA,NA
9183,DHRS1,0.9846382333,0.228078591,D8L4Y_0h,protein_coding,4.3171006493108335,2.110062728326103,8.412978539515892,8.408932870749153,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
6244,CIDEB,0.2119881379,0.2675208248,D8L4Y_0h,protein_coding,0.7924173307198925,-0.33566766156780486,0.020183738934657375,0.042103935683923725,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
16745,ADCY4,0.1318500214,0.1908174785,D8L4Y_0h,protein_coding,0.6909745503213952,-0.5332955200209535,0.061995246036540136,0.05403710326514529,NA,GC_box,Initiator,NA,NA,chr14:24335070-24335071,chr14:24335070-24335071,NA,NA
3998,RIPK3,0.08807042222,0.1018943618,D8L4Y_0h,protein_coding,0.8643306721216443,-0.21034473647690238,0,0,NA,GC_box,TATA,NA,NA,chr14:24339988-24339989,chr14:24339988-24339989,NA,NA
13932,NFATC4,0.2656072187,0.2879443466,D8L4Y_0h,protein_coding,0.9224255375604584,-0.11649564000498144,0.5153889102635997,0.6018755278892742,NA,CCAAT,GC_box,NA,NA,chr14:24368185-24368186,chr14:24368185-24368186,NA,NA
20281,NYNRIN,0.09267996364,0.1147267184,D8L4Y_0h,protein_coding,0.8078324293811581,-0.30787203256970075,0.09530043253618471,0.09423221736617353,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
12558,KHNYN,0.7898326506,0.8154530346,D8L4Y_0h,protein_coding,0.9685814106847154,-0.04605478033346364,25.506350269028612,28.302320494402068,NA,Initiator,NA,NA,NA,chr14:24429953-24429954,NA,NA,NA
4410,CBLN3,0.5821497292,2.323700973,D8L4Y_0h,protein_coding,0.25052695504465844,-1.996962258663926,0.48344971072091175,0.4533273621677076,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
3140,SDR39U1,1.545226016,0.9623369764,D8L4Y_0h,protein_coding,1.6057015929913923,0.6832038042422236,7.169973882121451,7.385689747225936,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
2913,CMA1,0.1252116429,0.1205168427,D8L4Y_0h,protein_coding,1.03895555255863,0.05513393578700621,0,0,NA,Initiator,TATA,NA,NA,chr14:24508264-24508265,chr14:24508264-24508265,NA,NA
2733,CTSG,0.067188,0.1063568092,D8L4Y_0h,protein_coding,0.6317225996659553,-0.6626369098104289,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
3220,GZMH,0.02561733333,0.1071794346,D8L4Y_0h,protein_coding,0.2390135143519408,-2.064835901211417,0,0,NA,GC_box,Initiator,NA,NA,chr14:24609684-24609685,chr14:24609684-24609685,NA,NA
3314,GZMB,0.03865918,0.1022358329,D8L4Y_0h,protein_coding,0.3781372822365885,-1.4030179968285268,0,0,NA,Initiator,NA,NA,NA,chr14:24634189-24634190,NA,NA,NA
240694,STXBP6,0.0604429375,0.09379451874,D8L4Y_0h,protein_coding,0.6444186537973381,-0.6339298389691895,0.4095932500274179,0.34702249693260273,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
154944,NOVA1,0.151648,0.09327351575,D8L4Y_0h,protein_coding,1.625842006496898,0.7011870682874285,0.041544388952111204,0.020058669160163977,NA,Initiator,NA,NA,NA,chr14:26598032-26598033,NA,NA,NA
5949,FOXG1,0.06052505,0.06938446262,D8L4Y_0h,protein_coding,0.872314171134817,-0.1970802677900179,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
615420,PRKD1,0.03954265,0.09447738076,D8L4Y_0h,protein_coding,0.41854092145557914,-1.2565594104752957,0.08854309781457705,0.08847751460418278,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
60907,G2E3,1.666401183,0.2148626443,D8L4Y_0h,protein_coding,7.755657985262914,2.9552491838154364,287.6385612953222,258.5013502953422,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
115404,SCFD1,4.335765,0.1719256885,D8L4Y_0h,protein_coding,25.218831681456376,4.656429536040752,260.55248777471274,257.1315919394393,NA,GC_box,Initiator,NA,NA,chr14:30622318-30622319,chr14:30622318-30622319,NA,NA
20552,COCH,1.123330515,0.4698576017,D8L4Y_0h,protein_coding,2.3907892751668975,1.2574869761101213,3.669704824238847,2.9761049764743017,NA,GC_box,TATA,NA,NA,chr14:30874558-30874559,chr14:30874558-30874559,NA,NA
105891,AP4S1,0.3021136739,0.2842089171,D8L4Y_0h,protein_coding,1.0629985750718023,0.08813966296664483,36.13621394977255,36.677591021179204,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
132603,STRN3,1.602844359,0.2662306037,D8L4Y_0h,protein_coding,6.020511303824986,2.589886015916602,416.8683911856765,448.9383360791392,NA,Initiator,NA,NA,NA,chr14:31026378-31026379,NA,NA,NA
107688,HECTD1,1.840338333,0.2230244119,D8L4Y_0h,protein_coding,8.251734943819395,3.044697480776172,328.30159085264614,328.9744847049929,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
5165,GPR33,0.09902418333,0.1040075947,D8L4Y_0h,protein_coding,0.9520860819407067,-0.07083607558256831,0.01237420330678829,0.00930072781803513,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
371269,NUBPL,0.1906037522,0.1353224873,D8L4Y_0h,protein_coding,1.4085149926149785,0.4941749202312408,226.66419587785242,224.41908775423826,NA,Initiator,NA,NA,NA,chr14:31561421-31561422,NA,NA,NA
83615,ARHGAP5,0.9057761954,0.2378322502,D8L4Y_0h,protein_coding,3.8084666593294503,1.9292102658967796,294.242473312471,292.48775512737643,NA,GC_box,NA,NA,NA,chr14:32077017-32077018,NA,NA,NA
508387,AKAP6,0.1225237357,0.107386696,D8L4Y_0h,protein_coding,1.1409582403019458,0.19024598916225982,49.323482206048055,51.184312722314495,NA,CCAAT,NA,NA,NA,chr14:32329309-32329310,NA,NA,NA
886468,NPAS3,0.0318205,0.09700768278,D8L4Y_0h,protein_coding,0.3280204112509778,-1.6081425047563187,0.20059816771269487,0.16894227863081504,NA,GC_box,NA,NA,NA,chr14:32939310-32939311,NA,NA,NA
69068,SNX6,1.583634202,0.2399336261,D8L4Y_0h,protein_coding,6.600301207217908,2.722531863901996,163.83091178374244,169.6638240419832,NA,GC_box,NA,NA,NA,chr14:34630139-34630140,NA,NA,NA
5711,CFL2,1.394761897,0.2179874413,D8L4Y_0h,protein_coding,6.398358954452299,2.677701931384765,20.895073832167117,21.34173955832509,NA,GC_box,Initiator,NA,NA,chr14:34714592-34714593,chr14:34714592-34714593,NA,NA
122917,BAZ1A,1.045952433,0.2429363253,D8L4Y_0h,protein_coding,4.305459184452396,2.1061671116766294,191.56724625348787,186.1196610263893,NA,CCAAT,Initiator,NA,NA,chr14:34875338-34875339,chr14:34875338-34875339,NA,NA
47730,SRP54,0.45509582,0.2849237757,D8L4Y_0h,protein_coding,1.597254630231969,0.6755943218224507,84.69176985219053,81.27694850871629,NA,Initiator,NA,NA,NA,chr14:34982991-34982992,NA,NA,NA
71514,FAM177A1,0.1310169222,0.2804674228,D8L4Y_0h,protein_coding,0.467137754866552,-1.0980800439741418,44.30739889525373,44.62219714670217,NA,CCAAT,GC_box,Initiator,NA,chr14:35046365-35046366,chr14:35046365-35046366,chr14:35046365-35046366,NA
37051,PPP2R3C,0.9850823034,0.207526066,D8L4Y_0h,protein_coding,4.746788306583135,2.246951711058099,30.886214132708844,29.97215831088234,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
3671,NFKBIA,3.235551053,0.4694035014,D8L4Y_0h,protein_coding,6.892899271841691,2.785110932902485,16.639757879490986,17.71575554129448,NA,CCAAT,GC_box,TATA,NA,chr14:35404748-35404749,chr14:35404748-35404749,chr14:35404748-35404749,NA
2891,INSM2,0.1311081941,0.1746982886,D8L4Y_0h,protein_coding,0.7504835631228959,-0.4141076201909869,0.0063154935342457285,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
270953,RALGAPA1,1.888051642,0.1392414796,D8L4Y_0h,protein_coding,13.55954883145324,3.761237271189524,275.38393485577006,283.92890734691605,NA,CCAAT,NA,NA,NA,chr14:35809274-35809275,NA,NA,NA
105988,BRMS1L,2.938204444,0.1293459585,D8L4Y_0h,protein_coding,22.71585813792551,4.505627902062544,42.22943364321894,40.340321214219394,NA,CCAAT,GC_box,Initiator,NA,chr14:35826456-35826457,chr14:35826456-35826457,chr14:35826456-35826457,NA
22074,MBIP,1.041673735,0.1560013915,D8L4Y_0h,protein_coding,6.677336176196865,2.7392726757742523,65.64737165358049,62.918937976477444,NA,GC_box,NA,NA,NA,chr14:36320600-36320601,NA,NA,NA
2611,NKX2-8,0.8378341711,0.1494864713,D8L4Y_0h,protein_coding,5.604749137589684,2.4866498010316453,0.5147062857548731,0.710095198180408,NA,GC_box,Initiator,NA,NA,chr14:36582606-36582607,chr14:36582606-36582607,NA,NA
21795,PAX9,0.0627059,0.1507394436,D8L4Y_0h,protein_coding,0.4159886656235475,-1.2653838748658708,12.518749197109534,13.078408005014367,NA,GC_box,Initiator,NA,NA,chr14:36661859-36661860,chr14:36661859-36661860,NA,NA
494686,SLC25A21,1.464811951,0.1114092712,D8L4Y_0h,protein_coding,13.14802561063697,3.716774266602507,65.94466175649352,63.98064855988914,NA,Initiator,NA,NA,NA,chr14:37172812-37172813,NA,NA,NA
381232,MIPOL1,1.503894967,0.1261648255,D8L4Y_0h,protein_coding,11.92008121946794,3.575322160764989,250.8214770747339,254.20607807721515,NA,GC_box,NA,NA,NA,chr14:37198036-37198037,NA,NA,NA
445814,TTC6,0.2138711045,0.1011818889,D8L4Y_0h,protein_coding,2.11372911521125,1.0797905000971102,2.5643498454959377,2.8887080438211092,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
6508,FOXA1,0.2541002308,0.1077554406,D8L4Y_0h,protein_coding,2.3581197328425194,1.2376369725978706,1.0580791921556014,1.0738555636059925,NA,Initiator,NA,NA,NA,chr14:37595064-37595065,NA,NA,NA
5164,SSTR1,0.06484067778,0.06431536556,D8L4Y_0h,protein_coding,1.0081677561096956,0.011735718967433435,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
2094,CLEC14A,0.03726336,0.08130573548,D8L4Y_0h,protein_coding,0.45831157888198715,-1.1255993601578917,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
77728,SEC23A,0.163622005,0.3080826949,D8L4Y_0h,protein_coding,0.5310976815919821,-0.9129508632593932,180.32223682798562,185.16930612565685,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
22689,GEMIN2,1.459636926,0.1805531954,D8L4Y_0h,protein_coding,8.084248649082618,3.015113695701031,30.563484106026696,29.967482636752464,NA,GC_box,NA,NA,NA,chr14:39114322-39114323,NA,NA,NA
22722,TRAPPC6B,2.585236927,0.1597517175,D8L4Y_0h,protein_coding,16.182842772879734,4.01639315717254,45.09879811019974,43.75952150420537,NA,Initiator,NA,NA,NA,chr14:39170332-39170333,NA,NA,NA
8038,PNN,2.669264121,0.748360611,D8L4Y_0h,protein_coding,3.566815358484975,1.8346365344779056,129.24174106943266,131.15997693797723,NA,CCAAT,GC_box,Initiator,NA,chr14:39175253-39175254,chr14:39175253-39175254,chr14:39175253-39175254,NA
158283,MIA2,0.0286416,0.2071189515,D8L4Y_0h,protein_coding,0.13828575218526054,-2.854275574050097,164.5613688958944,167.20400831065663,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
34783,FBXO33,0.4664006538,0.1545215286,D8L4Y_0h,protein_coding,3.01835386968855,1.5937619563340346,46.41857710972071,50.4091404747762,NA,GC_box,Initiator,NA,NA,chr14:39432165-39432166,chr14:39432165-39432166,NA,NA
297674,LRFN5,0.0310528,0.1007226059,D8L4Y_0h,protein_coding,0.30830020453233725,-1.6975922483300758,0.1733311142404643,0.12889885993506253,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
3135,FSCB,0.08912360833,0.1113429597,D8L4Y_0h,protein_coding,0.8004422423306573,-0.3211307892218731,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
9983,C14orf28,1.46953943,0.2109331363,D8L4Y_0h,protein_coding,6.9668495703299325,2.8005064126557313,7.745176421892245,8.689806897957913,NA,GC_box,NA,NA,NA,chr14:44897286-44897287,NA,NA,NA
112242,TOGARAM1,0.237323,0.1156944153,D8L4Y_0h,protein_coding,2.051291753232967,1.0365326995252582,25.04330461629544,24.72596018210407,NA,Initiator,NA,NA,NA,chr14:44962218-44962219,NA,NA,NA
117999,KLHL28,0.07955169,0.1605107458,D8L4Y_0h,protein_coding,0.4956159763853019,-1.0127054007899121,72.46539927944036,76.11289680582169,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
32176,PRPF39,2.674442989,0.2532356533,D8L4Y_0h,protein_coding,10.561083931699283,3.400686007484811,124.91999440868142,123.82647304906438,NA,GC_box,NA,NA,NA,chr14:45084117-45084118,NA,NA,NA
19721,FKBP3,0.2071917,0.5982001165,D8L4Y_0h,protein_coding,0.3463585082735436,-1.5296619809118905,47.71555259114181,46.84109380984873,NA,GC_box,Initiator,NA,NA,chr14:45134480-45134481,chr14:45134480-45134481,NA,NA
64961,FANCM,0.5742593214,0.1577277729,D8L4Y_0h,protein_coding,3.6408256506866583,1.864265655665081,67.74243768943528,57.1525460797041,NA,CCAAT,NA,NA,NA,chr14:45135939-45135940,NA,NA,NA
50351,MIS18BP1,1.637080452,0.2134957981,D8L4Y_0h,protein_coding,7.667975044797849,2.9388456418045803,219.45628091879237,196.550428389246,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
835514,MDGA2,0.059966725,0.09768910559,D8L4Y_0h,protein_coding,0.6138527386224583,-0.7040354958725217,0.30687991648968777,0.33437225445445873,NA,Initiator,NA,NA,NA,chr14:47675010-47675011,NA,NA,NA
15912,LRR1,2.162656412,0.2166710018,D8L4Y_0h,protein_coding,9.981291423557723,3.3192264898939183,35.86245113577621,31.951442597856268,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
28181,RPS29,2.252152067,1.32023964,D8L4Y_0h,protein_coding,1.7058661160938933,0.770504422021401,181.2975786052377,180.56819994294452,NA,GC_box,NA,NA,NA,chr14:49586375-49586376,NA,NA,NA
2097,RPL36AL,3.363546263,0.5993267107,D8L4Y_0h,protein_coding,5.612208171185053,2.4885685232069754,24.210680092978446,25.67572260151916,NA,GC_box,NA,NA,NA,chr14:49620619-49620620,NA,NA,NA
2683,MGAT2,2.687420729,0.3835513389,D8L4Y_0h,protein_coding,7.006678002239141,2.8087305974949794,8.72495811735993,8.482367069880196,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
10071,DNAAF2,0.8527362069,1.220766065,D8L4Y_0h,protein_coding,0.6985254844055646,-0.5176153442421069,17.86139389478519,17.560571546164734,NA,Initiator,NA,NA,NA,chr14:49635192-49635193,NA,NA,NA
44868,POLE2,1.530472336,0.2608839687,D8L4Y_0h,protein_coding,5.866486712949181,2.5524967692246348,75.9410532170877,66.89176902188319,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
60046,KLHDC1,1.030226134,0.1139959003,D8L4Y_0h,protein_coding,9.037396356261771,3.1759071968726555,3.7676745723896796,4.15519352648784,NA,Initiator,NA,NA,NA,chr14:49693119-49693120,NA,NA,NA
18256,KLHDC2,2.586231209,0.3811603698,D8L4Y_0h,protein_coding,6.785152429034085,2.7623812262766143,14.448536510599325,17.487934950233825,NA,GC_box,Initiator,NA,NA,chr14:49768152-49768153,chr14:49768152-49768153,NA,NA
70739,NEMF,1.620464115,0.229804793,D8L4Y_0h,protein_coding,7.051480927989174,2.817926279227329,203.51639340252243,201.14715988342047,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
3976,ARF6,2.858826794,0.6369223562,D8L4Y_0h,protein_coding,4.488501253208169,2.1662337978577955,45.7044315992973,47.88741452498139,NA,GC_box,NA,NA,NA,chr14:49893095-49893096,NA,NA,NA
7969,VCPKMT,1.724161309,0.2265638082,D8L4Y_0h,protein_coding,7.610047353538437,2.9279054309302035,42.137676630070324,40.38249294363165,NA,GC_box,Initiator,NA,NA,chr14:50116564-50116565,chr14:50116564-50116565,NA,NA
114449,SOS2,0.8718739238,0.1522087774,D8L4Y_0h,protein_coding,5.728144846132901,2.518067974123736,119.8514498375373,119.54007459068323,NA,GC_box,Initiator,NA,NA,chr14:50231577-50231578,chr14:50231577-50231578,NA,NA
74667,L2HGDH,1.769902484,0.157091579,D8L4Y_0h,protein_coding,11.266692303092833,3.493992123410602,88.25416525515833,85.93538803881664,NA,CCAAT,NA,NA,NA,chr14:50312225-50312226,NA,NA,NA
23235,DMAC2L,2.475800231,0.2029526319,D8L4Y_0h,protein_coding,12.198906748939775,3.6086799559086766,23.56641527074054,25.130923479123396,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
90197,CDKL1,0.175028596,0.2431996501,D8L4Y_0h,protein_coding,0.719690986101464,-0.47455050571389723,49.9573627455014,49.80004698699029,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
101509,ATL1,1.473317719,0.2340648367,D8L4Y_0h,protein_coding,6.294485492873693,2.6540884578147583,16.88336959437085,16.49694138788327,NA,Initiator,NA,NA,NA,chr14:50560144-50560145,NA,NA,NA
142626,MAP4K5,1.132658829,0.2131186544,D8L4Y_0h,protein_coding,5.3146864697922,2.409984585111442,337.73949003813294,341.3627786086215,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
36249,SAV1,2.157366052,0.2222589003,D8L4Y_0h,protein_coding,9.70654515561823,3.2789578894880913,92.03107740256347,96.37200595668558,NA,GC_box,NA,NA,NA,chr14:50668296-50668297,NA,NA,NA
111400,NIN,1.188913181,0.160983485,D8L4Y_0h,protein_coding,7.385311487075832,2.884658770195589,202.18035885777707,205.71433638618382,NA,GC_box,NA,NA,NA,chr14:50831161-50831162,NA,NA,NA
32918,ABHD12B,0.06794916,0.1936533518,D8L4Y_0h,protein_coding,0.350880371387406,-1.510948850749751,0.09946407592979613,0.0888988671481008,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
86593,PYGL,2.595532057,0.2297258473,D8L4Y_0h,protein_coding,11.298389308411094,3.4980452124486128,124.07879794444592,135.20246804500167,NA,Initiator,NA,NA,NA,chr14:50944482-50944483,NA,NA,NA
120800,TRIM9,0.2602100968,0.147387279,D8L4Y_0h,protein_coding,1.7654854514275957,0.8200649325448424,56.14359441308269,52.12682983911741,NA,CCAAT,GC_box,Initiator,NA,chr14:51095104-51095105,chr14:51095104-51095105,chr14:51095104-51095105,NA
17494,TMX1,2.15954478,0.1569276295,D8L4Y_0h,protein_coding,13.761405731296032,3.7825559441412966,56.002548915788985,52.25492603946676,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
241628,FRMD6,0.1586637059,0.1913950635,D8L4Y_0h,protein_coding,0.8289853614745921,-0.2705814685758344,96.15798868405939,100.30014253577663,NA,GC_box,Initiator,NA,NA,chr14:51651946-51651947,chr14:51651946-51651947,NA,NA
153148,GNG2,0.1444321053,0.110406792,D8L4Y_0h,protein_coding,1.308181341778321,0.38756254293870207,2.403630233703575,2.5081929102373928,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
21181,RTRAF,1.397069073,0.1741417929,D8L4Y_0h,protein_coding,8.022594976969483,3.004068964219365,82.09337809006895,79.32940683242764,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
64251,NID2,0.0489474,0.2072793124,D8L4Y_0h,protein_coding,0.23614223452045763,-2.082272001291882,0.09386132273635482,0.08629102428156983,NA,CCAAT,NA,NA,NA,chr14:52069057-52069058,NA,NA,NA
9027,PTGDR,0.07219373333,0.1105627876,D8L4Y_0h,protein_coding,0.6529659291079596,-0.6149203790564767,0,0.005880116426907281,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
15518,PTGER2,0.1857694905,0.128742477,D8L4Y_0h,protein_coding,1.4429541424777776,0.5290254512697529,1.872753386694516,1.5811124382486739,NA,GC_box,NA,NA,NA,chr14:52314311-52314312,NA,NA,NA
123076,TXNDC16,0.7908816197,0.1158771236,D8L4Y_0h,protein_coding,6.825174763830606,2.7708659878176496,38.31431047814609,33.95354218045398,NA,CCAAT,GC_box,NA,NA,chr14:52552502-52552503,chr14:52552502-52552503,NA,NA
84878,GPR137C,0.4651265532,0.1214875697,D8L4Y_0h,protein_coding,3.8285937758782906,1.936814594474853,10.335517779870043,9.939544564711255,NA,GC_box,NA,NA,NA,chr14:52553111-52553112,NA,NA,NA
